file_name,width,height,x1,y1,x2,y2,category
016_0036.png,157,126,36,22,119,107,16
016_0037.png,157,126,36,21,119,108,16
016_0038.png,116,111,21,19,84,85,16
016_0039.png,116,111,21,20,84,84,16
016_0040.png,141,122,28,19,103,97,16
016_0041.png,141,122,25,18,105,99,16
016_0042.png,153,148,34,30,121,119,16
016_0043.png,153,148,33,30,121,121,16
016_0044.png,43,46,4,6,40,44,16
016_0045.png,52,46,5,1,49,43,16
016_0046.png,77,69,5,2,73,65,16
016_0047.png,56,56,6,3,52,52,16
016_0048.png,99,104,9,4,91,99,16
016_0049.png,55,57,5,5,51,53,16
016_0050.png,103,108,18,18,77,80,16
016_0051.png,142,154,16,21,127,131,16
016_0052.png,77,80,8,13,64,68,16
016_0053.png,126,121,16,13,110,106,16
016_0054.png,90,98,17,22,69,79,16
016_0055.png,133,142,14,23,114,125,16
016_0056.png,157,126,36,21,120,108,16
016_0057.png,157,126,36,22,120,108,16
016_0058.png,116,111,22,21,85,84,16
016_0059.png,116,111,24,20,84,84,16
016_0060.png,141,122,26,19,104,98,16
016_0061.png,141,122,26,19,104,98,16
016_0062.png,153,148,34,29,122,120,16
016_0063.png,153,148,33,30,121,121,16
016_0064.png,153,143,35,31,117,113,16
016_0065.png,224,208,48,48,168,165,16
016_0066.png,179,170,40,31,135,137,16
016_0067.png,100,101,20,20,76,81,16
016_0068.png,159,171,30,30,116,134,16
016_0069.png,151,133,32,31,104,102,16
016_0070.png,219,199,60,50,161,152,16
017_0041.png,146,138,16,14,129,126,17
017_0042.png,87,83,11,5,79,75,17
017_0043.png,113,108,13,13,98,98,17
017_0044.png,161,156,14,20,144,144,17
017_0045.png,144,122,15,9,127,114,17
017_0046.png,170,168,16,16,159,151,17
017_0047.png,149,139,21,21,126,118,17
017_0048.png,256,239,22,17,230,213,17
017_0049.png,146,127,21,9,129,114,17
017_0050.png,212,195,16,13,192,180,17
017_0051.png,256,229,19,13,236,220,17
017_0052.png,131,116,14,10,117,108,17
017_0053.png,102,93,9,5,92,84,17
017_0054.png,235,216,23,17,212,199,17
017_0055.png,131,120,13,13,121,110,17
017_0056.png,263,245,27,23,244,221,17
017_0057.png,85,86,11,6,80,75,17
017_0058.png,212,183,26,19,192,172,17
017_0059.png,218,224,24,25,198,198,17
017_0060.png,120,109,11,7,108,101,17
017_0061.png,214,211,28,28,193,189,17
017_0062.png,150,154,16,14,136,133,17
017_0063.png,101,95,12,9,88,84,17
017_0064.png,162,150,17,11,144,138,17
018_0003.png,211,194,28,15,200,174,18
020_0007.png,126,110,21,11,113,98,20
020_0008.png,115,110,15,13,102,97,20
021_0004.png,138,125,27,11,118,119,21
022_0005.png,143,127,21,10,123,110,22
022_0006.png,171,154,32,17,152,138,22
023_0005.png,239,192,33,26,226,170,23
023_0006.png,134,116,22,11,112,103,23
024_0031.png,153,141,22,13,125,128,24
024_0032.png,142,130,25,10,129,124,24
024_0033.png,205,193,20,11,192,180,24
024_0034.png,162,145,27,14,147,134,24
024_0035.png,268,232,41,18,236,212,24
024_0036.png,201,173,39,22,169,149,24
024_0037.png,196,165,39,18,170,149,24
024_0038.png,191,176,31,26,165,157,24
024_0039.png,235,221,51,35,201,180,24
024_0040.png,217,208,31,26,193,188,24
024_0041.png,108,106,18,10,96,87,24
024_0042.png,100,94,13,9,88,84,24
024_0043.png,113,108,21,16,96,91,24
024_0044.png,106,97,17,10,90,83,24
024_0045.png,112,111,17,12,100,94,24
024_0046.png,133,121,31,14,113,102,24
024_0047.png,166,153,32,15,147,138,24
024_0048.png,130,128,25,20,106,107,24
024_0049.png,178,155,28,14,147,142,24
026_0041.png,119,122,13,16,109,109,26
026_0042.png,230,212,46,37,187,178,26
026_0043.png,104,102,16,12,91,89,26
026_0044.png,152,141,20,20,125,128,26
026_0045.png,101,108,18,18,85,85,26
026_0046.png,159,159,28,23,137,140,26
026_0047.png,218,188,37,12,185,166,26
026_0048.png,150,137,32,18,128,118,26
026_0049.png,83,84,15,14,67,67,26
026_0050.png,113,102,17,9,94,88,26
026_0051.png,136,135,18,18,119,118,26
026_0052.png,141,141,21,18,119,119,26
026_0053.png,122,120,13,13,106,105,26
026_0054.png,220,209,31,27,197,191,26
026_0055.png,171,164,28,24,156,144,26
026_0056.png,327,276,32,16,299,264,26
026_0057.png,107,110,20,15,93,88,26
026_0058.png,132,123,24,16,112,103,26
026_0059.png,216,207,30,28,185,181,26
026_0060.png,112,113,12,13,99,99,26
026_0061.png,100,102,20,13,83,84,26
026_0062.png,93,86,19,8,77,77,26
027_0008.png,137,122,27,16,114,105,27
027_0009.png,137,124,21,12,108,101,27
027_0010.png,92,92,15,14,76,75,27
027_0011.png,99,84,19,10,75,69,27
027_0012.png,102,95,22,13,88,79,27
028_0011.png,95,94,19,16,83,80,28
028_0012.png,117,117,15,15,101,103,28
028_0013.png,115,115,14,14,103,102,28
028_0014.png,193,189,19,25,173,176,28
028_0015.png,140,135,26,21,122,118,28
028_0016.png,178,147,36,22,141,127,28
028_0017.png,178,147,36,21,140,125,28
028_0018.png,97,105,17,21,81,86,28
028_0019.png,97,105,16,21,80,87,28
028_0020.png,257,247,35,31,216,217,28
028_0021.png,257,247,36,32,216,217,28
028_0022.png,305,298,73,63,235,245,28
028_0023.png,239,207,48,30,187,172,28
028_0024.png,370,325,52,29,319,302,28
028_0025.png,94,93,19,18,77,77,28
028_0026.png,136,145,31,29,106,116,28
028_0027.png,170,183,38,36,133,144,28
028_0028.png,176,160,31,24,146,140,28
028_0029.png,203,179,34,26,165,160,28
028_0030.png,203,179,32,25,165,160,28
028_0031.png,113,98,20,17,91,86,28
028_0032.png,169,155,33,27,136,129,28
028_0033.png,244,198,46,33,193,177,28
028_0034.png,235,208,42,38,189,184,28
028_0035.png,244,221,48,30,196,175,28
028_0036.png,244,221,50,30,196,176,28
028_0037.png,370,325,51,25,321,304,28
028_0038.png,207,180,35,33,159,159,28
028_0039.png,207,180,37,34,160,160,28
028_0040.png,239,207,47,29,188,172,28
028_0041.png,210,206,34,26,185,178,28
028_0042.png,140,129,26,27,106,105,28
028_0043.png,171,161,30,24,142,139,28
028_0044.png,171,161,30,25,144,138,28
028_0045.png,95,78,17,14,74,60,28
028_0046.png,95,78,19,13,74,60,28
028_0047.png,95,78,19,13,74,60,28
028_0048.png,95,78,20,13,75,60,28
028_0049.png,165,151,37,22,133,132,28
028_0050.png,165,151,35,23,133,132,28
028_0051.png,204,201,42,33,162,169,28
028_0052.png,204,201,43,34,162,169,28
028_0053.png,229,216,40,29,183,187,28
028_0054.png,229,216,42,30,185,188,28
028_0055.png,170,183,36,35,132,145,28
028_0056.png,305,298,73,61,237,246,28
028_0058.png,165,156,38,23,135,132,28
028_0059.png,94,93,17,16,78,78,28
028_0060.png,79,75,17,15,63,61,28
028_0061.png,79,75,15,15,63,62,28
028_0062.png,141,134,33,26,114,110,28
028_0063.png,141,134,33,26,115,109,28
028_0064.png,165,144,37,27,127,117,28
028_0065.png,165,144,40,27,127,115,28
028_0066.png,107,97,22,19,82,82,28
028_0067.png,107,97,21,20,83,82,28
028_0068.png,176,160,32,21,146,140,28
028_0069.png,113,98,20,16,90,85,28
028_0070.png,178,147,36,22,141,127,28
028_0071.png,178,147,36,24,141,126,28
028_0072.png,232,204,50,34,189,173,28
028_0073.png,232,204,49,32,188,173,28
028_0074.png,125,108,26,19,95,89,28
028_0075.png,125,108,26,19,95,89,28
028_0076.png,140,129,27,26,108,105,28
028_0077.png,210,206,35,26,186,177,28
028_0079.png,154,144,30,23,126,120,28
028_0080.png,154,144,30,24,127,120,28
028_0081.png,154,139,29,25,126,119,28
028_0082.png,154,139,30,24,125,118,28
028_0083.png,160,141,28,14,139,123,28
028_0084.png,160,141,29,12,139,124,28
028_0085.png,162,152,23,11,137,125,28
028_0086.png,162,152,24,13,136,124,28
028_0087.png,93,83,17,13,73,68,28
028_0088.png,93,83,18,14,73,68,28
028_0089.png,104,96,19,12,82,74,28
028_0090.png,104,96,21,14,81,73,28
028_0091.png,125,112,22,18,95,92,28
028_0092.png,125,112,21,20,93,92,28
028_0093.png,141,121,31,17,107,106,28
028_0094.png,141,121,31,18,108,106,28
028_0095.png,164,153,35,19,126,125,28
028_0096.png,164,153,35,21,126,124,28
028_0097.png,145,146,29,25,109,121,28
028_0098.png,145,146,28,26,109,123,28
028_0099.png,194,173,46,27,161,141,28
028_0100.png,194,173,45,29,160,142,28
028_0101.png,265,244,43,29,225,213,28
028_0102.png,116,110,19,22,93,93,28
028_0103.png,116,110,19,20,93,93,28
028_0104.png,182,164,31,27,151,143,28
028_0105.png,182,164,30,26,151,144,28
028_0106.png,125,114,18,14,101,99,28
028_0107.png,125,114,21,15,102,99,28
028_0108.png,146,149,25,26,122,126,28
028_0109.png,146,149,28,27,122,128,28
028_0110.png,97,105,16,20,82,87,28
028_0111.png,97,105,17,20,81,88,28
028_0112.png,257,247,33,33,216,216,28
028_0113.png,257,247,33,32,216,215,28
028_0114.png,188,178,38,31,153,144,28
028_0115.png,188,178,40,32,152,143,28
028_0116.png,239,227,41,34,199,189,28
028_0117.png,262,242,33,25,221,209,28
028_0118.png,262,242,35,25,219,210,28
028_0119.png,165,151,35,24,134,133,28
028_0120.png,165,151,35,23,134,132,28
028_0121.png,204,201,41,34,161,170,28
028_0122.png,204,201,42,33,163,170,28
028_0123.png,229,216,42,30,184,189,28
028_0124.png,229,216,42,28,184,189,28
028_0125.png,136,145,30,28,107,115,28
028_0126.png,136,145,32,29,107,114,28
028_0127.png,170,183,34,35,134,146,28
028_0128.png,170,183,34,33,134,146,28
028_0129.png,305,298,76,60,237,244,28
028_0130.png,305,298,74,60,236,245,28
028_0131.png,165,156,38,23,133,133,28
028_0132.png,165,156,35,22,134,131,28
028_0133.png,207,180,37,35,159,158,28
028_0134.png,207,180,37,34,159,157,28
028_0135.png,239,207,48,27,186,171,28
028_0136.png,239,207,47,28,187,172,28
028_0137.png,370,325,50,27,319,303,28
028_0138.png,370,325,50,24,322,301,28
028_0139.png,94,93,18,16,77,77,28
028_0140.png,94,93,18,17,78,77,28
028_0141.png,79,75,16,15,63,62,28
028_0142.png,79,75,16,15,63,62,28
028_0143.png,141,134,34,27,113,109,28
028_0144.png,141,134,34,27,113,107,28
028_0145.png,165,144,40,27,126,116,28
028_0146.png,165,144,39,27,127,116,28
028_0147.png,107,97,22,20,82,81,28
028_0148.png,107,97,21,21,82,82,28
028_0149.png,176,160,34,24,146,137,28
028_0150.png,176,160,32,22,147,139,28
028_0151.png,203,179,34,24,164,159,28
028_0152.png,203,179,34,25,164,158,28
028_0153.png,113,98,20,16,90,85,28
028_0154.png,113,98,21,15,90,85,28
028_0155.png,232,204,48,35,187,172,28
028_0156.png,232,204,47,34,188,171,28
028_0157.png,125,108,26,20,95,89,28
028_0158.png,125,108,27,20,95,88,28
028_0159.png,140,129,27,26,106,105,28
028_0160.png,140,129,28,26,106,104,28
028_0161.png,171,161,28,24,143,139,28
028_0162.png,171,161,29,26,143,137,28
028_0163.png,210,206,34,27,186,177,28
028_0164.png,210,206,34,27,186,178,28
028_0165.png,169,155,30,26,136,130,28
028_0166.png,169,155,31,26,136,129,28
028_0167.png,244,198,45,32,193,176,28
028_0168.png,244,198,45,34,192,176,28
028_0169.png,235,208,43,38,189,182,28
028_0170.png,235,208,43,39,189,183,28
028_0171.png,244,221,51,30,196,175,28
028_0172.png,244,221,51,30,196,174,28
028_0173.png,154,144,31,24,126,119,28
028_0174.png,154,144,29,24,127,121,28
028_0175.png,154,139,28,23,126,119,28
028_0176.png,154,139,29,24,126,118,28
028_0177.png,160,141,27,12,140,125,28
028_0178.png,160,141,26,11,140,125,28
028_0179.png,162,152,24,13,136,125,28
028_0180.png,93,83,17,14,74,68,28
028_0181.png,104,96,18,13,81,75,28
028_0182.png,104,96,19,13,85,74,28
028_0183.png,125,112,21,20,94,91,28
028_0184.png,125,112,21,20,95,91,28
028_0185.png,141,121,28,18,107,107,28
028_0186.png,141,121,30,17,108,106,28
028_0187.png,164,153,34,21,125,124,28
028_0188.png,164,153,36,19,127,124,28
028_0189.png,145,146,32,25,109,121,28
028_0190.png,145,146,28,25,109,122,28
028_0191.png,194,173,48,30,161,141,28
028_0192.png,194,173,47,30,160,140,28
028_0193.png,265,244,42,32,226,212,28
028_0194.png,265,244,44,32,226,212,28
028_0195.png,116,110,20,22,92,92,28
028_0196.png,116,110,18,20,92,94,28
028_0197.png,182,164,31,27,150,143,28
028_0198.png,182,164,31,27,150,145,28
028_0199.png,188,169,37,28,145,134,28
028_0200.png,188,169,38,27,145,134,28
028_0201.png,125,114,20,13,103,99,28
028_0202.png,125,114,19,15,103,99,28
028_0203.png,146,149,26,27,122,127,28
028_0204.png,188,178,39,31,151,143,28
028_0205.png,188,178,40,32,151,141,28
028_0206.png,239,227,42,34,199,189,28
028_0207.png,239,227,41,33,201,188,28
028_0208.png,262,242,35,28,218,208,28
028_0209.png,262,242,34,27,218,209,28
028_0210.png,93,83,17,14,72,67,28
028_0211.png,146,149,24,28,122,127,28
028_0212.png,162,152,23,11,136,125,28
028_0213.png,196,177,39,39,145,142,28
028_0214.png,131,115,24,20,99,93,28
028_0215.png,88,88,16,18,67,69,28
028_0216.png,188,169,35,27,144,135,28
028_0217.png,188,169,37,26,145,133,28
028_0218.png,239,227,43,34,199,189,28
028_0219.png,244,198,45,32,192,177,28
028_0220.png,235,208,42,37,188,184,28
028_0221.png,136,145,29,29,107,115,28
028_0222.png,265,244,43,29,227,211,28
029_0015.png,161,152,26,22,137,133,29
029_0016.png,91,91,14,16,77,78,29
029_0017.png,124,126,17,14,113,109,29
029_0018.png,107,107,11,10,95,94,29
029_0019.png,139,133,19,16,127,121,29
029_0020.png,148,150,18,18,132,130,29
029_0021.png,107,103,16,15,90,86,29
030_0004.png,126,121,22,18,109,103,30
030_0036.png,184,171,42,32,144,149,30
030_0037.png,211,199,51,31,171,168,30
030_0038.png,211,199,50,32,170,169,30
030_0039.png,95,87,21,14,73,73,30
030_0040.png,95,87,21,14,74,72,30
030_0041.png,164,160,34,32,130,132,30
030_0042.png,164,160,32,32,131,133,30
030_0043.png,176,166,31,26,143,143,30
030_0044.png,176,166,30,26,142,143,30
030_0045.png,222,213,42,32,183,181,30
030_0046.png,222,213,43,34,182,180,30
030_0047.png,254,217,49,31,207,196,30
030_0048.png,254,217,50,31,207,197,30
030_0049.png,119,117,22,24,93,98,30
030_0050.png,119,117,22,24,93,98,30
030_0051.png,138,108,32,19,92,90,30
030_0052.png,138,108,32,19,92,90,30
030_0053.png,168,157,37,30,131,125,30
030_0054.png,168,157,37,31,131,124,30
030_0055.png,103,94,22,18,80,76,30
030_0056.png,103,94,22,18,79,77,30
030_0057.png,221,221,38,40,175,180,30
030_0058.png,221,221,37,42,176,179,30
030_0059.png,104,116,21,28,81,89,30
030_0060.png,104,116,20,29,81,89,30
030_0063.png,141,137,27,28,105,106,30
030_0064.png,231,220,50,44,174,168,30
030_0065.png,101,109,19,24,80,83,30
030_0066.png,249,224,59,50,187,184,30
030_0067.png,171,169,38,37,126,128,30
030_0068.png,112,104,28,21,83,79,30
030_0069.png,193,170,57,46,136,130,30
030_0070.png,138,128,36,32,98,92,30
030_0071.png,161,150,40,34,116,110,30
030_0072.png,170,163,42,40,126,121,30
030_0073.png,272,259,73,53,223,202,30
030_0074.png,111,106,27,23,87,83,30
031_0016.png,153,139,22,13,126,117,31
031_0017.png,126,130,22,23,104,103,31
031_0018.png,112,107,19,10,93,83,31
031_0019.png,221,186,31,17,170,152,31
031_0020.png,279,257,47,42,223,220,31
032_0004.png,185,169,32,19,168,143,32
034_0008.png,303,257,51,36,255,212,34
034_0009.png,102,103,11,13,85,78,34
034_0010.png,124,115,19,14,110,92,34
034_0011.png,161,136,24,15,140,115,34
035_0051.png,282,252,28,36,239,211,35
035_0052.png,149,126,15,9,136,101,35
035_0053.png,300,258,28,27,271,207,35
035_0054.png,125,123,18,14,114,100,35
035_0055.png,212,206,23,34,187,180,35
035_0056.png,263,246,29,39,241,210,35
035_0057.png,167,131,27,14,133,108,35
035_0058.png,218,189,33,28,185,160,35
035_0059.png,291,252,45,40,243,212,35
035_0060.png,159,146,22,23,139,123,35
035_0061.png,216,202,27,32,185,165,35
035_0062.png,146,135,24,25,127,111,35
035_0063.png,240,229,29,40,210,191,35
035_0064.png,234,212,24,27,211,184,35
035_0065.png,222,197,23,24,185,171,35
035_0066.png,100,92,13,13,85,71,35
035_0067.png,262,236,25,33,233,199,35
035_0068.png,113,109,17,19,97,91,35
035_0069.png,161,159,24,23,142,129,35
035_0070.png,144,143,13,19,133,123,35
035_0071.png,157,147,21,22,135,120,35
035_0072.png,178,171,8,16,163,151,35
035_0073.png,213,194,12,15,188,168,35
035_0074.png,205,192,23,12,188,155,35
036_0013.png,147,142,18,21,137,121,36
036_0014.png,210,200,25,31,187,166,36
036_0015.png,167,151,25,20,148,125,36
036_0016.png,134,127,20,16,121,104,36
036_0017.png,165,149,19,16,136,117,36
036_0018.png,224,191,31,23,191,157,36
036_0019.png,82,75,14,9,69,57,36
037_0019.png,129,111,21,14,113,95,37
037_0020.png,135,128,29,14,116,102,37
037_0021.png,113,107,15,16,88,91,37
037_0022.png,110,95,21,11,98,82,37
037_0023.png,127,105,24,14,102,86,37
037_0025.png,184,155,25,14,155,129,37
037_0026.png,263,241,33,31,230,202,37
038_0011.png,105,93,20,11,91,77,38
038_0012.png,109,108,14,20,91,90,38
038_0013.png,125,123,12,17,104,102,38
038_0014.png,138,116,28,16,119,96,38
039_0007.png,93,84,16,12,78,68,39
039_0008.png,99,91,12,12,78,71,39
039_0009.png,163,139,25,13,142,118,39
039_0011.png,139,122,12,7,118,105,39
039_0013.png,177,153,36,26,142,118,39
039_0014.png,179,159,30,24,151,128,39
039_0015.png,214,200,33,36,183,162,39
040_0011.png,136,123,12,10,113,106,40
040_0012.png,245,212,42,22,206,178,40
040_0013.png,195,185,23,22,168,159,40
040_0014.png,256,232,26,24,210,202,40
041_0001.png,78,72,17,15,65,58,41
041_0008.png,171,154,26,11,154,133,41
042_0007.png,128,115,23,23,104,91,42
042_0008.png,133,127,24,28,117,108,42
042_0009.png,123,114,17,17,109,96,42
043_0028.png,143,117,25,15,115,92,43
043_0029.png,297,248,36,20,258,210,43
043_0030.png,111,99,15,12,98,82,43
043_0031.png,139,122,11,7,124,104,43
043_0032.png,171,171,16,21,157,140,43
043_0033.png,206,214,26,41,185,174,43
043_0034.png,206,187,23,24,182,160,43
043_0035.png,119,118,25,25,103,86,43
043_0036.png,180,157,19,24,154,130,43
043_0037.png,230,208,28,36,201,172,43
043_0038.png,135,137,21,25,115,107,43
043_0039.png,168,164,18,18,145,131,43
043_0040.png,217,216,16,30,205,198,43
044_0011.png,181,169,19,14,162,140,44
044_0012.png,108,104,28,28,87,80,44
044_0013.png,172,164,25,25,147,133,44
044_0014.png,236,218,33,25,210,176,44
046_0005.png,68,65,14,8,55,46,46
046_0006.png,162,155,30,24,138,119,46
048_0004.png,193,168,35,28,168,133,48
049_0014.png,83,89,12,16,73,72,49
049_0015.png,102,103,19,17,92,83,49
049_0016.png,114,112,15,17,92,88,49
049_0017.png,102,94,21,18,90,76,49
049_0018.png,102,95,15,12,81,71,49
049_0019.png,101,101,12,18,79,80,49
049_0020.png,84,79,15,12,67,59,49
050_0024.png,193,181,49,27,159,143,50
050_0025.png,446,365,95,46,344,292,50
050_0026.png,163,155,33,27,128,119,50
050_0027.png,193,181,48,28,159,146,50
052_0005.png,247,227,30,28,214,205,52
052_0006.png,166,146,28,14,136,122,52
052_0007.png,165,152,34,21,141,129,52
052_0008.png,165,152,34,21,140,130,52
052_0009.png,149,132,35,19,124,109,52
052_0010.png,165,152,35,21,138,130,52
052_0011.png,149,132,36,19,123,108,52
052_0012.png,149,132,34,17,123,109,52
052_0013.png,125,115,32,24,92,85,52
052_0014.png,146,125,36,24,109,97,52
052_0015.png,147,145,32,29,117,115,52
052_0016.png,149,132,36,17,124,110,52
052_0017.png,165,152,34,20,140,129,52
054_0058.png,134,121,23,11,104,98,54
054_0059.png,138,125,27,21,111,106,54
054_0060.png,168,157,38,19,141,121,54
054_0061.png,101,94,12,12,78,77,54
054_0062.png,167,146,27,15,142,129,54
054_0063.png,143,123,25,13,121,109,54
054_0064.png,129,121,20,20,112,112,54
054_0065.png,115,108,17,10,94,86,54
054_0066.png,143,116,23,18,106,100,54
054_0067.png,124,104,22,12,90,79,54
054_0068.png,165,153,30,18,136,127,54
054_0069.png,108,112,25,27,87,91,54
054_0070.png,118,108,24,18,90,84,54
054_0071.png,133,127,23,20,107,107,54
054_0072.png,123,104,24,11,96,85,54
054_0073.png,105,95,24,15,86,78,54
054_0074.png,100,92,13,14,81,82,54
054_0075.png,227,212,34,22,196,178,54
054_0076.png,113,103,16,10,93,85,54
054_0077.png,182,176,31,28,162,151,54
054_0078.png,161,136,33,20,129,116,54
054_0079.png,73,73,10,8,61,56,54
054_0080.png,200,180,41,33,171,162,54
054_0081.png,176,183,29,23,161,155,54
054_0082.png,96,88,18,10,80,72,54
054_0083.png,96,90,14,10,83,80,54
054_0084.png,122,122,16,20,104,103,54
054_0085.png,223,200,24,15,198,181,54
054_0086.png,171,154,36,24,138,123,54
054_0087.png,153,145,29,20,129,119,54
054_0088.png,153,145,28,19,129,119,54
054_0089.png,86,74,18,11,67,59,54
054_0090.png,86,74,20,11,68,59,54
054_0091.png,88,84,19,16,73,70,54
054_0092.png,88,84,18,16,74,71,54
054_0093.png,167,152,26,22,141,137,54
054_0094.png,167,152,26,23,140,136,54
054_0095.png,112,105,18,13,97,92,54
054_0096.png,112,105,18,13,98,92,54
054_0097.png,56,59,4,7,51,54,54
054_0098.png,61,64,2,5,59,62,54
054_0099.png,53,54,3,4,49,51,54
054_0100.png,55,51,2,1,51,50,54
054_0101.png,55,56,3,2,52,54,54
054_0102.png,44,44,2,1,42,42,54
054_0103.png,49,49,6,5,43,44,54
054_0104.png,53,53,3,5,47,47,54
054_0105.png,49,53,3,4,43,46,54
054_0106.png,37,43,5,4,33,39,54
054_0107.png,48,51,1,4,44,48,54
054_0108.png,51,46,7,0,46,44,54
054_0109.png,84,79,15,12,71,68,54
054_0110.png,87,88,18,16,70,72,54
054_0111.png,69,75,6,9,61,64,54
054_0112.png,69,75,6,11,61,65,54
054_0113.png,211,211,36,42,175,176,54
054_0114.png,211,211,36,41,175,175,54
054_0115.png,231,208,49,31,187,168,54
054_0116.png,231,208,49,31,187,168,54
054_0117.png,231,223,50,49,189,184,54
054_0118.png,231,223,51,49,187,182,54
054_0119.png,154,131,39,28,116,105,54
054_0120.png,154,131,38,27,116,104,54
054_0121.png,144,141,29,30,107,110,54
054_0122.png,144,141,29,30,109,110,54
054_0123.png,171,154,38,25,136,123,54
054_0124.png,171,154,38,24,137,124,54
054_0125.png,153,145,29,19,128,118,54
054_0126.png,153,145,29,19,129,119,54
054_0127.png,86,74,20,11,66,58,54
054_0128.png,86,74,19,12,66,57,54
054_0129.png,88,84,19,17,74,70,54
054_0130.png,88,84,18,17,73,70,54
054_0131.png,167,152,26,23,140,135,54
054_0132.png,167,152,25,22,140,137,54
054_0133.png,112,105,17,13,97,91,54
054_0134.png,112,105,18,13,98,93,54
054_0135.png,56,59,5,6,51,53,54
054_0136.png,61,64,2,4,58,61,54
054_0137.png,53,54,4,3,49,50,54
054_0138.png,55,51,3,1,51,49,54
054_0139.png,55,56,5,3,51,52,54
054_0140.png,44,44,1,1,41,41,54
054_0141.png,49,49,7,5,42,45,54
054_0142.png,53,53,2,3,48,47,54
054_0143.png,49,53,4,4,43,46,54
054_0144.png,37,43,5,5,33,39,54
054_0145.png,48,51,2,4,45,49,54
054_0146.png,51,46,8,1,46,44,54
054_0147.png,84,79,15,14,71,67,54
054_0148.png,87,88,18,17,70,71,54
054_0149.png,69,75,7,9,61,65,54
054_0150.png,69,75,5,11,61,66,54
054_0151.png,211,211,36,42,175,176,54
054_0152.png,211,211,39,42,175,175,54
054_0153.png,231,208,49,31,187,166,54
054_0154.png,231,208,49,30,188,168,54
054_0155.png,231,223,48,46,188,183,54
054_0156.png,231,223,51,47,188,184,54
054_0157.png,154,131,40,27,116,103,54
054_0158.png,154,131,38,27,117,106,54
054_0159.png,144,141,29,29,109,109,54
054_0160.png,144,141,30,30,109,110,54
054_0161.png,171,154,38,24,137,123,54
055_0036.png,152,129,36,20,121,105,55
055_0037.png,140,132,27,17,114,104,55
055_0038.png,132,130,31,26,112,112,55
055_0039.png,165,158,29,20,134,126,55
055_0040.png,172,155,35,21,138,124,55
055_0041.png,206,195,37,30,168,158,55
055_0042.png,179,153,37,21,147,128,55
055_0043.png,173,148,32,21,136,127,55
055_0044.png,170,172,28,27,149,147,55
055_0045.png,114,105,23,14,94,86,55
055_0046.png,160,150,29,25,131,125,55
055_0047.png,159,135,16,14,127,119,55
055_0048.png,138,137,24,24,114,113,55
055_0049.png,148,137,28,17,122,114,55
055_0050.png,152,145,31,22,127,117,55
055_0051.png,131,130,26,18,105,100,55
055_0052.png,129,138,26,29,107,110,55
055_0053.png,145,143,27,16,126,117,55
055_0054.png,117,118,22,21,97,95,55
055_0055.png,134,144,25,27,114,117,55
055_0056.png,110,95,22,15,83,74,55
055_0057.png,110,95,22,15,82,74,55
055_0058.png,110,95,22,15,83,74,55
055_0059.png,110,95,22,15,83,74,55
055_0060.png,99,91,23,18,78,72,55
055_0061.png,99,91,23,17,77,73,55
055_0062.png,147,129,31,21,111,99,55
055_0063.png,147,129,32,23,110,99,55
055_0064.png,155,151,35,26,126,119,55
055_0065.png,155,151,35,27,127,120,55
055_0066.png,182,179,37,32,147,143,55
055_0067.png,182,179,34,33,148,145,55
055_0068.png,99,91,22,19,77,72,55
055_0069.png,99,91,24,18,77,72,55
055_0070.png,147,129,32,21,110,99,55
055_0071.png,147,129,32,21,110,100,55
055_0072.png,155,151,35,26,127,117,55
055_0073.png,155,151,34,26,127,118,55
055_0074.png,182,179,36,35,147,143,55
055_0075.png,182,179,33,32,147,144,55
055_0076.png,158,175,33,25,119,141,55
055_0077.png,169,180,43,34,124,141,55
055_0078.png,235,224,57,48,184,179,55
055_0079.png,123,118,31,28,92,91,55
055_0080.png,153,150,29,29,123,126,55
056_0035.png,196,164,25,31,158,147,56
056_0036.png,194,156,28,19,160,135,56
056_0037.png,202,172,31,33,164,147,56
056_0038.png,218,174,30,21,179,142,56
056_0039.png,239,193,30,26,189,161,56
056_0040.png,126,112,16,22,97,92,56
056_0041.png,120,103,17,15,97,84,56
056_0042.png,168,140,32,30,124,111,56
056_0043.png,125,89,20,14,96,80,56
056_0044.png,148,133,24,22,127,116,56
056_0045.png,95,81,10,10,81,70,56
056_0046.png,100,86,21,14,82,68,56
056_0047.png,104,100,21,28,80,82,56
056_0048.png,86,86,20,17,70,62,56
056_0049.png,170,158,25,29,151,143,56
056_0050.png,106,107,15,23,89,87,56
056_0051.png,148,147,20,33,123,122,56
056_0052.png,218,182,32,26,185,161,56
056_0053.png,100,101,12,18,88,85,56
056_0054.png,119,110,11,14,103,95,56
000_1_0001.png,134,128,19,7,120,117,0
000_1_0002.png,165,151,23,12,149,138,0
000_1_0003.png,128,122,22,14,116,105,0
000_1_0010.png,80,73,14,8,67,63,0
000_1_0011.png,186,174,36,15,155,157,0
000_1_0012.png,186,164,22,15,162,150,0
000_1_0013.png,158,127,31,15,134,113,0
000_1_0014.png,155,125,27,13,132,111,0
000_1_0015.png,156,137,33,15,136,117,0
000_1_0016.png,94,87,17,11,83,75,0
000_1_0017.png,322,302,50,24,281,286,0
000_1_0018.png,212,194,39,14,184,180,0
000_1_0019.png,315,281,51,23,275,257,0
000_1_0020.png,104,90,19,14,85,79,0
000_1_0021.png,108,94,21,13,90,80,0
